source_file,sentence_id,sentence
financial-stability-report-december-2025.pdf,1501,"Building on the first SWES exercise, Bank staff are developing a desktop-based system-wide stress testing capability, as well as other related tools."
financial-stability-report-december-2025.pdf,1502,"This will allow for periodic updates to the SWES findings as the financial system and risk-taking behaviours evolve, more quickly and at lower cost than a full SWES exercise."
financial-stability-report-december-2025.pdf,1503,"The July 2025 Financial Stability Report described a tool developed by Bank staff to estimate the losses incurred by LDI funds, and the size of any resulting capital calls to investors, under different interest rate scenarios."
financial-stability-report-december-2025.pdf,1504,"Other key areas of work include: estimating the impact of margin calls on the liquidity buffers of market participants that use derivatives and repo, and inferring the actions they then take to restore those buffers; understanding how investors in open-ended funds respond to price shocks; and modelling how hedge funds behave in periods of heightened volatility."
financial-stability-report-december-2025.pdf,1505,Bank staff have discussed their plans with participants in the first SWES exercise.
financial-stability-report-december-2025.pdf,1506,"Alongside continued engagement with financial market participants, this will allow the FPC to improve its assessment of risks by taking a system-wide perspective."
financial-stability-report-december-2025.pdf,1507,The FPC seeks to strengthen the resilience of MBF to mitigate risks to UK financial stability.
financial-stability-report-december-2025.pdf,1508,"Where effective and practical, it works to address vulnerabilities domestically while recognising that for many risks, mitigations require international co-ordination."
financial-stability-report-december-2025.pdf,1509,"Given the interconnected nature of MBF, reforms to improve resilience are most effective when co- ordinated internationally."
financial-stability-report-december-2025.pdf,1510,Table 6.A provides a summary of progress against building resilience in MBF domestically and internationally.
financial-stability-report-december-2025.pdf,1511,"Overview of progress on building resilience against key vulnerabilities in MBF domestically and internationally (a) Vulnerability Financial stability implications Policy recommendations and next steps Liquidity MMFs are used by UK corporates, The Financial Conduct Authority (FCA) launched a mismatch in investment funds, and other NBFIs consultation paper on enhancing MMF resilience money market as a way of managing cash measures, in December 2023."
financial-stability-report-december-2025.pdf,1512,This work is part of funds (MMFs) balances.
financial-stability-report-december-2025.pdf,1513,"Investors hold around broader international efforts to address £300 billion in sterling-denominated vulnerabilities and increase the resilience of MMFs, MMFs."
financial-stability-report-december-2025.pdf,1514,in line with the principles set out by the Financial Stability Board (FSB).
financial-stability-report-december-2025.pdf,1515,"Liquidity mismatch between the redemption terms and the liquidity of In February 2024, the FSB published a Thematic some of their assets makes MMFs review on money market fund reforms in national vulnerable to sharp redemptions from authorities, taking stock of measures adopted or investors in stress and so creates the planed by FSB members."
financial-stability-report-december-2025.pdf,1516,The report highlights risk of both runs and contagion uneven progress on the implementation and across the sector.
financial-stability-report-december-2025.pdf,1517,"This could amplify recommends further action in particular regarding shocks, impact financial stability if increasing liquidity requirements."
financial-stability-report-december-2025.pdf,1518,"Follow-up work is investors cannot access cash, and planned by the FSB in 2026 to assess the lead to tighter financial conditions for effectiveness of those measures."
financial-stability-report-december-2025.pdf,1519,The FSB has the economy.
financial-stability-report-december-2025.pdf,1520,also published a report (May 2024) enhancing the resilience of commercial paper and commercial deposit markets.
financial-stability-report-december-2025.pdf,1521,"Liquidity Globally, the assets under In December 2023, the FSB published a set of mismatch in management of OEFs primarily revised policy recommendations to address open-ended investing in UK equities, sterling structural vulnerabilities from liquidity mismatch in funds (OEFs) government bonds, sterling corporate OEFs, complemented by new International bonds, and UK property totalled Organization of Securities Commissions (IOSCO) around £234 billion, £51 billion, £85 guidance on anti-dilution liquidity management billion, and £13 billion respectively as tools."
financial-stability-report-december-2025.pdf,1522,"The FSB and IOSCO will undertake a stocktake, to Some OEFs offer daily redemptions be completed in 2026, of the measures that have while holding less liquid assets."
financial-stability-report-december-2025.pdf,1523,"This been adopted and planned, with a further means in stress, there is an incentive effectiveness review by 2028 to see whether for investors to redeem ahead of financial stability risks have been sufficiently others."
financial-stability-report-december-2025.pdf,1524,Funds may struggle to meet addressed.
financial-stability-report-december-2025.pdf,1525,"redemption demands without rapid sales of assets, which could lead to contagion across markets."
financial-stability-report-december-2025.pdf,1526,"Non-bank Leverage creates counterparty risks FSB has published policy The leverage and can lead to sudden spikes in recommendations to enhance authorities’ ability to demand for liquidity – either to identify, monitor and mitigate the risks associated support the financing of leveraged with non-bank leverage in June 2025."
financial-stability-report-december-2025.pdf,1527,"The policy positions, or as deleveraging leads to recommendations propose a robust set of metrics forced sales, which in turn could and policy tools (eg activity and entity-based amplify shocks and lead to market measures) to monitor leverage as well as contain dysfunction and a potential tightening the financial stability risk of leverage."
financial-stability-report-december-2025.pdf,1528,The FPC in financial conditions for households supports the implementation of these and businesses.
financial-stability-report-december-2025.pdf,1529,The notional recommendations.
financial-stability-report-december-2025.pdf,1530,amount of non-bank investors’ over-
financial-stability-report-december-2025.pdf,1531,The FCA is reviewing its data collections to the-counter derivatives in 2022 has ensure its reporting regimes support the been estimated at almost $90 trillion.
financial-stability-report-december-2025.pdf,1532,"monitoring and identification of risks, while Global NBFI financial debt in 2022 remaining proportionate and removing has been estimated at approximately unnecessary reporting."
financial-stability-report-december-2025.pdf,1533,"The Bank launched a $48 trillion, or 50% of global GDP."
financial-stability-report-december-2025.pdf,1534,discussion paper on potential reforms to enhance gilt repo market resilience.
financial-stability-report-december-2025.pdf,1535,The call for responses has now closed and the Bank will respond to feedback in due course.
financial-stability-report-december-2025.pdf,1536,Liquidity Margin can increase rapidly in stress The FSB published its final set of policy demands from to match the increase in expected recommendations to enhance liquidity margin calls in potential losses and risks.
financial-stability-report-december-2025.pdf,1537,Increases preparedness of market participants in stress in margin that are unpredictable or December 2024.
financial-stability-report-december-2025.pdf,1538,These policy recommendations unexpectedly large can cause aim to enhance the liquidity preparedness of liquidity strains on market NBFIs for margin and collateral calls in centrally participants and the financial system.
financial-stability-report-december-2025.pdf,1539,"and non-centrally cleared derivatives and For example, during the March 2020 securities markets."
financial-stability-report-december-2025.pdf,1540,"Recommendations cover dash for cash, initial margin liquidity risk management and governance, requirements at UK CCPs increased stress testing and scenario design, and by around 31% to £58 billion, and collateral management practices."
financial-stability-report-december-2025.pdf,1541,"average daily variation margin calls The Bank has continued to co-chair the Basel were five times higher than in Committee on Banking Supervision, the Bank for January and February 2020."
financial-stability-report-december-2025.pdf,1542,International Settlements' Committee on Payments and Market Infrastructures and the International Organization of Securities Commissions Margin Group responsible for work to improve the transparency and evaluate the responsiveness of initial margin practices in centrally cleared markets.
financial-stability-report-december-2025.pdf,1543,The FSB published its final set of policy recommendations in December 2024.
financial-stability-report-december-2025.pdf,1544,This work is expected to culminate in updates to international standards and guidance in 2025.
financial-stability-report-december-2025.pdf,1545,The Bank will look to enhance its domestic CCPs margin framework in line with these proposals.
financial-stability-report-december-2025.pdf,1546,"Capacity of Past episodes of market turbulence, The FPC had previously noted that there would be markets to such as the 2020 dash for cash and value in exploring ways to enhance market intermediate in the 2022 LDI episode have shown intermediation capacity in a stress, without stress without that vulnerabilities in NBFIs can compromising dealer resilience, including through compromising on propagate liquidity stresses in the gilt potential changes to market structure."
financial-stability-report-december-2025.pdf,1547,"The Bank the resilience of market, via investor deleveraging, recently published a discussion paper looking dealers liquidity mismatches in funds, at enhancing the resilience of the gilt repo liquidity demands from margin calls market."
financial-stability-report-december-2025.pdf,1548,The reforms here (including greater and insufficient market participant central clearing) would enhance market preparedness to meet rising margins.
financial-stability-report-december-2025.pdf,1549,intermediation capacity.
financial-stability-report-december-2025.pdf,1550,"Exacerbated by limited dealer The FPC also welcomed the progress the Bank had intermediation capacity, these events made in developing a new lending facility, the have led to periods of forced selling Contingent NBFI Repo Facility (CNRF), to address of gilts by NBFIs and self-reinforcing severe market dysfunction in the gilt market that price spirals, threatening UK financial threatens UK financial stability arising from shocks stability."
financial-stability-report-december-2025.pdf,1551,that temporarily increase NBFIs’ demand for liquidity.
financial-stability-report-december-2025.pdf,1552,The CNRF opened for applications in January 2025.
financial-stability-report-december-2025.pdf,1553,"As a contingent facility, the CNRF will be activated at the Bank’s discretion and will lend cash to participating insurance companies, pension funds and LDI funds against UK sovereign debt (gilts) for a short lending term."
financial-stability-report-december-2025.pdf,1554,"To support market participants, the Bank has published an updated Market Notice (28 January 2025) to provide details about the CNRF, including how firms can start the process of applying."
financial-stability-report-december-2025.pdf,1555,(a) New policy developments are in bold.
financial-stability-report-december-2025.pdf,1556,7: Structural changes in the UK financial system This section updates on the FPC’s assessment of structural changes in the UK financial system.
financial-stability-report-december-2025.pdf,1557,"The financial system is constantly evolving, and new risks emerging, as technological, economic, geopolitical, and broader societal shifts change the landscape in which it operates."
financial-stability-report-december-2025.pdf,1558,"This evolution – and the emergence of new risks – can have material implications for the provision of financial services to households and businesses, and for the FPC’s primary and secondary objectives."
financial-stability-report-december-2025.pdf,1559,The rapid pace of change under way currently presents a range of opportunities and risks.
financial-stability-report-december-2025.pdf,1560,"Technological innovation has the potential to improve the way in which the financial system serves households and businesses, and their resilience to financial and economic shocks, and to reshape the UK economy, boosting productivity and economic growth."
financial-stability-report-december-2025.pdf,1561,But innovation can also present new risks to the stability of the financial system and its contribution to growth.
financial-stability-report-december-2025.pdf,1562,Changes in the economic and geopolitical environment can further expose new vulnerabilities that reduce the resilience of the financial system.
financial-stability-report-december-2025.pdf,1563,Resilience to risks from these structural changes therefore allows the financial sector to make the most of the opportunities they present.
financial-stability-report-december-2025.pdf,1564,"The FPC works to identify new risks, including through horizon scanning, and builds its approach to individual risks over time (as it already has done on operational resilience, cryptoassets, stablecoins, and artificial intelligence (AI))."
financial-stability-report-december-2025.pdf,1565,"These opportunities and risks, and the interconnections between them, will remain an enduring focus over the FPC’s policy horizon."
financial-stability-report-december-2025.pdf,1566,And future FSRs will seek to communicate the FPC’s views and actions on these as appropriate.
financial-stability-report-december-2025.pdf,1567,This section focuses on three areas where there have been developments in recent quarters: operational resilience; climate-related risks; and developments in unbacked cryptoasset and stablecoin markets.
financial-stability-report-december-2025.pdf,1568,7.1: Operational resilience Heightened geopolitical tensions and continued advances in technology have underlined the critical importance of operational resilience to the provision of vital services to households and businesses.
financial-stability-report-december-2025.pdf,1569,"Against this backdrop of considerably heightened risk, the FPC supports further actions to be taken by firms and financial market infrastructures (FMIs) to build resilience to operational disruption."
financial-stability-report-december-2025.pdf,1570,"In March 2024, the FPC set out its macroprudential approach to operational resilience, which highlighted the growing risks to financial stability from operational issues and the importance of system-wide resilience (in addition to the resilience of individual firms)."
financial-stability-report-december-2025.pdf,1571,"Since then, risks to operational resilience have continued to grow.[34]"
financial-stability-report-december-2025.pdf,1572,A record share of respondents to the Bank of England’s Systemic Risk Survey cited cyberattacks (86%) and operational risks (36%) in their top five risks to the UK financial system in 2025 H2.
financial-stability-report-december-2025.pdf,1573,"In 2025, the National Cyber Security Centre (NCSC) reported over 200 nationally-significant cyber incidents, up from 62 in 2023."
financial-stability-report-december-2025.pdf,1574,"The significance of these risks – and their potential to affect activity, revenues and valuations severely – has been highlighted by major incidents affecting national infrastructure, UK retailers and vehicle manufacturers this year."
financial-stability-report-december-2025.pdf,1575,This increase in risk reflects increased geopolitical tensions and advances in technology.
financial-stability-report-december-2025.pdf,1576,Elevated geopolitical tensions have been associated with an increase in cyberattacks globally.
financial-stability-report-december-2025.pdf,1577,"New technologies such as AI and Distributed Ledger Technology (DLT) provide benefits to some firms, and increased automation may reduce operational risks."
financial-stability-report-december-2025.pdf,1578,"But they may also introduce new operational risks related to speed, explainability, insufficient controls, and outsourcing including to critical third parties."
financial-stability-report-december-2025.pdf,1579,New technologies may also increase the capabilities of cyberattackers.
financial-stability-report-december-2025.pdf,1580,"In future, development of large-scale quantum computing could undermine the security of public key cryptography, upon which many computer systems, including financial software, are dependent."
financial-stability-report-december-2025.pdf,1581,The NCSC has therefore set out recommended timelines to migrate to post-quantum cryptography (PQC).
financial-stability-report-december-2025.pdf,1582,"Preparing and planning for PQC migration now – including mapping the software and hardware needed to provide key services, and dependencies between them – will mean firms and FMIs can migrate securely and in an orderly fashion, before quantum-based cyberattacks become widespread."
financial-stability-report-december-2025.pdf,1583,"Together, geopolitical and technological developments further increase the likelihood that operational incidents could affect the provision of vital services such as wholesale and retail payments, clearing and settlement, and other related activity such as custody services."
financial-stability-report-december-2025.pdf,1584,"If such services are disrupted, it could affect the ability of financial sector participants, households and businesses to manage risk, transact or access financing."
financial-stability-report-december-2025.pdf,1585,"Importantly, disruption to vital service provision could undermine confidence in the financial system, and therefore negatively affect saving, investment, and economic growth."
financial-stability-report-december-2025.pdf,1586,"Therefore, the FPC supports further actions to be taken by firms and FMIs to build resilience to operational disruption, including to emerging risks from AI and quantum computing and as the risk environment continues to evolve."
financial-stability-report-december-2025.pdf,1587,The appropriate management of high-impact operational risks by critical firms and FMIs is essential for system-wide operational resilience.
financial-stability-report-december-2025.pdf,1588,"Therefore, the FPC welcomes work by microprudential regulators to continue to strengthen the regulatory framework for operational resilience."
financial-stability-report-december-2025.pdf,1589,"In line with the heightened risk environment, microprudential regulators including the Bank, the Prudential Regulation Authority (PRA) and the Financial Conduct Authority (FCA) have continued to strengthen the regulatory framework for operational resilience."
financial-stability-report-december-2025.pdf,1590,"In November 2024, the Bank, PRA and FCA published final policy and rules for Critical Third Parties (CTPs), as well as information on how they will approach CTP oversight."
financial-stability-report-december-2025.pdf,1591,"The overall objective of the oversight regime for CTPs is to manage risks to the stability of, or confidence in, the UK financial system that may arise due to a failure in, or disruption to, the services that a CTP provides to regulated firms and FMIs."
financial-stability-report-december-2025.pdf,1592,"While no designations have been made to date, preparations are advancing and HM Treasury officials are in the process of gathering the necessary evidence to support decision making on designation."
financial-stability-report-december-2025.pdf,1593,The authorities remain committed to delivering it successfully.
financial-stability-report-december-2025.pdf,1594,"Recent actions taken by the Bank and PRA are set out in the Bank of England’s supervision of financial market infrastructures Annual Report 2025 and the PRA Annual Report 2024/25, as well as the Thematic findings from the 2024 Cyber Stress Test."
financial-stability-report-december-2025.pdf,1595,"Since these were published, authorities have continued to engage with firms and FMIs, and published effective practices observed across systemic firms and financial market infrastructures, highlighting the continued evolution of their cyber response and recovery capabilities."
financial-stability-report-december-2025.pdf,1596,The FPC welcomes these actions.
financial-stability-report-december-2025.pdf,1597,"Given the potential severity of operational disruptions, investing in resilience to severe but plausible operational risks, including developing cyber incident response playbooks and testing responses to operational events, provides a net benefit to firms and FMIs as well as their customers."
financial-stability-report-december-2025.pdf,1598,"When critical firms, FMIs, third parties, and the wider financial system are resilient, the risk of threats to vital services can be reduced."
financial-stability-report-december-2025.pdf,1599,"Firms and FMIs will also be able to respond to and absorb shocks, limiting their transmission across the financial system and to the real economy."
financial-stability-report-december-2025.pdf,1600,"In taking steps to build resilience, firms and FMIs should recognise the role they play in supporting confidence in the financial system, and how disruption to vital services could negatively affect saving, investment and economic growth."
financial-stability-report-december-2025.pdf,1601,"For example, FMIs are required to take account of risks to UK financial stability when identifying their important business services – as set out in a recent speech by Sasha Mills – as are some of the largest firms."
financial-stability-report-december-2025.pdf,1602,"To support this, the Thematic findings from the 2024 Cyber Stress Test provides tools to facilitate discussion of financial stability issues between subject matter experts from a range of disciplines, as well as illustrative examples of mitigation actions firms and FMIs can take."
financial-stability-report-december-2025.pdf,1603,Boards of firms and FMIs should work with authorities to use the findings of sector-wide exercises and stress tests such as SIMEX and the Cyber and Operational Resilience Stress Test to improve their understanding of actions they can take to mitigate impacts on financial stability.
financial-stability-report-december-2025.pdf,1604,"Given the interconnected nature of the global financial system, the FPC supports further international engagement on operational resilience."
financial-stability-report-december-2025.pdf,1605,The resilience of individual firms and FMIs alone may not be sufficient to ensure system-wide resilience: some additional vulnerabilities exist at the level of the system.
financial-stability-report-december-2025.pdf,1606,"As set out in the FPC’s macroprudential approach to operational resilience, macro vulnerabilities in the financial system arise from structural features, interconnections, concentration, common dependencies, and correlated behaviours, which can amplify operational disruptions and create systemic risks beyond those faced by individual firms or infrastructures."
financial-stability-report-december-2025.pdf,1607,"The Bank continues actively to test resilience to these macro vulnerabilities and transmission channels, including through scenario analysis."
financial-stability-report-december-2025.pdf,1608,"For example, staff have conducted a scenario exercise exploring the impacts of a cyberattack on a hypothetical third-party technology provider in core UK markets during a period of financial stress."
financial-stability-report-december-2025.pdf,1609,"This demonstrated that cyberattacks have the potential to accelerate and amplify impacts on market confidence, exacerbating risk aversion and liquidity challenges."
financial-stability-report-december-2025.pdf,1610,"In the scenario, cross-authority and cross-industry initiatives such as the Authorities’ Response Framework and Sector Response Framework, and guidance on disconnection/reconnection acted as mitigants to the stress’ severity and duration."
financial-stability-report-december-2025.pdf,1611,This emphasises the importance of cross-industry collaboration for building financial system-level operational resilience – as recently highlighted in a speech by Liz Oakes.
financial-stability-report-december-2025.pdf,1612,System-wide resilience is also supported by cross-industry scenario exercises and stress tests.
financial-stability-report-december-2025.pdf,1613,"For example, the Cross Market Operational Resilience Group (CMORG) consists of wholesale and retail banks, FMIs, insurers, authorities and the NCSC, and enables firms to share expertise and build co-ordinated strategies to minimise the impact that incidents can have."
financial-stability-report-december-2025.pdf,1614,"CMORG’s programme of sector-wide exercises such as SIMEX allows firms and authorities to prepare for operational disruption by improving collective understanding of how firm-level responses to a given scenario, when taken together, shape outcomes at the market or system level."
financial-stability-report-december-2025.pdf,1615,"Similarly, the FPC intends that future Cyber and Operational Resilience Stress Tests (CORSTs) continue to support firms' and FMIs’ understanding of their role as systemic risk managers and the actions they can take to mitigate impacts on financial stability."
financial-stability-report-december-2025.pdf,1616,"Boards of firms and FMIs should use these exercises alongside findings from their own operational resilience testing, sector exercising, and lessons from real incidents to inform their understanding of their role in the wider financial system and so their approach to operational resilience."
financial-stability-report-december-2025.pdf,1617,"For example, the Thematic findings from the 2024 Cyber Stress Test highlighted that it is important for FMIs to work with the sector to ensure their members understand the complexity and implications of disconnection and reconnection and can make informed, risk-based decisions which reflect the financial stability implications of these impacts."
financial-stability-report-december-2025.pdf,1618,"Boards may also use published effective practices to support conversations about operational resilience including whether firms or FMIs have clear plans for restoring critical data from back-ups following a cyberattack, including whether they can rebuild critical applications and core infrastructure, or how they will fail over to a separate environment."
financial-stability-report-december-2025.pdf,1619,"Further, because cyberdefence can be challenging and costly for smaller firms (Box A), Boards, firms and FMIs should consider the appropriate level of assurance that their material third parties – which may be smaller firms – are sufficiently resilient to operational risks."
financial-stability-report-december-2025.pdf,1620,"Given the interconnected nature of the global financial system, the impact of operational incidents in one jurisdiction can quickly spill over into another."
financial-stability-report-december-2025.pdf,1621,The FPC supports the UK financial authorities’ continued engagement internationally through a range of multilateral and bilateral channels such as via the Financial Stability Board and the G7 Cyber Expert Group.
financial-stability-report-december-2025.pdf,1622,"The G7 Cyber Expert Group recently issued a statement on artificial intelligence and cybersecurity, encouraging jurisdictions to monitor ongoing developments, promote public-private-academic collaboration, and proactively address the emerging and evolving cybersecurity risks AI may pose."
financial-stability-report-december-2025.pdf,1623,The FPC encourages further multilateral international work to build resilience to operational risks which may affect global financial stability including via globally systemically important markets.
financial-stability-report-december-2025.pdf,1624,"Although it is not a substitute for building appropriate resilience, the availability of appropriate cyberinsurance may mitigate material financial impacts arising from cyber risks, including outages and ransomware attacks."
financial-stability-report-december-2025.pdf,1625,"Several major incidents within the UK this year have demonstrated that cyberincidents can result in material financial as well as operational impacts, particularly where a supply chain is impacted."
financial-stability-report-december-2025.pdf,1626,"Although it is not a substitute for building appropriate resilience, cyberinsurance can provide vital financial risk transfer for losses arising from cyberattacks and non-malicious incidents, such as outages."
financial-stability-report-december-2025.pdf,1627,"This can include losses sustained due to business interruption, as well as the costs incurred from responding to and recovering from an attack or incident."
financial-stability-report-december-2025.pdf,1628,The availability of appropriate cyberinsurance may act as a financial safety net during incident response and recovery.
financial-stability-report-december-2025.pdf,1629,And guidance by the NCSC suggests that the support cyberinsurers provide to improve policyholders’ operational resilience may aid businesses – in this case firms and FMIs – in responding and recovering during an incident.
financial-stability-report-december-2025.pdf,1630,Insurance coverage for cyber risks is currently low.
financial-stability-report-december-2025.pdf,1631,"According to Munich Re, less than 5% and possibly as little as 1% of cyber risks are currently insured."
financial-stability-report-december-2025.pdf,1632,"And only 7% of UK businesses surveyed by the Department for Science, Innovation and Technology (DSIT) had a specific cyber security insurance policy in 2025, although 45% reported being insured against cyber security risks in some way."
financial-stability-report-december-2025.pdf,1633,This low insurance coverage can be driven by a range of factors.
financial-stability-report-december-2025.pdf,1634,"On the supply side, factors may include limited appetite from insurers and reinsurers given cyber is complex to model as a systemic and human-driven risk, which evolves as technology and the geopolitical risk environment change."
financial-stability-report-december-2025.pdf,1635,"On the demand side, factors include limited awareness of product availability, and difficulties with affordability."
financial-stability-report-december-2025.pdf,1636,"For example, a 2025 DSIT report found that for UK small and medium businesses, insurance may be unaffordable, especially for firms with limited security budgets."
financial-stability-report-december-2025.pdf,1637,This relates to broader difficulties small businesses face in building operational resilience – particularly the high technology cost of building and maintaining resilience against cyberthreats (Box A).
financial-stability-report-december-2025.pdf,1638,"As part of wider efforts to improve resilience to cyber risks, there is an opportunity for greater collaboration between insurers and other financial firms to increase the visibility of financial impacts arising from cyber risks and the role of insurance risk transfer."
financial-stability-report-december-2025.pdf,1639,"Such collaboration can enable informed decision-making around risk, including where risks are not being insured."
financial-stability-report-december-2025.pdf,1640,This includes where risks may ultimately be insured by governments which often act either explicitly or implicitly as insurers of last resort.
financial-stability-report-december-2025.pdf,1641,7.2: Developments in unbacked cryptoasset and stablecoin markets The FPC recognises that DLT and tokenisation have the potential to change how the financial system operates.
financial-stability-report-december-2025.pdf,1642,"DLT enables the creation of common shared ledgers which can be updated near- simultaneously across all parties in a financial transaction, while tokenisation enables financial assets to be digitally represented (‘tokenised’) on such shared ledgers and settled near- instantaneously."
financial-stability-report-december-2025.pdf,1643,"A range of digital assets utilise this technology, including but not limited to, unbacked crypto, stablecoins, and tokenised deposits and other tokenised assets backed by traditional instruments such as bonds and equities."
financial-stability-report-december-2025.pdf,1644,"These technologies and their associated digital assets could reduce frictions and inefficiencies through 24/7 operations and near-instant settlement, as well as by reducing the number of financial intermediaries and the cost of post-trade processing."
financial-stability-report-december-2025.pdf,1645,"Tokenisation of assets and money, combined with smart contracts, allows for greater programmability and fractionalisation of assets, deepening existing markets, potentially unlocking new ones, and changing how capital assets are mobilised within the financial system."
financial-stability-report-december-2025.pdf,1646,"However, without proactive intervention by central banks, there is a risk that the private sector adopts DLT in a way that delivers outcomes that undermine financial stability."
financial-stability-report-december-2025.pdf,1647,"Widespread adoption of public permissionless platforms for core functions could result in systemic vulnerabilities if the appropriate governance, risk management, and assurances for settlement finality are not in place to manage these risks."
financial-stability-report-december-2025.pdf,1648,It is therefore important that the efficiency gains offered by this technology are not achieved at the expense of the resilience of the financial system.
financial-stability-report-december-2025.pdf,1649,The Bank is actively engaging on DLT adoption by the private and public sectors and intervening where necessary to support its responsible adoption.
financial-stability-report-december-2025.pdf,1650,The FPC welcomes work by the Bank to propose a regulatory regime for sterling- denominated systemic stablecoins.
financial-stability-report-december-2025.pdf,1651,The development of new financial products such as stablecoins and tokenised deposits present both opportunities and risks to the UK financial system.
financial-stability-report-december-2025.pdf,1652,The FPC recognises the transformative potential of technology associated with stablecoins and the importance of ensuring that the public can have the same trust in new forms of money as they do in existing ones.
financial-stability-report-december-2025.pdf,1653,"It also notes the potential for growth in funding directly from financial markets and NBFIs to support the provision of credit to UK household and businesses, even if deposits move from the banking system to stablecoins."
financial-stability-report-december-2025.pdf,1654,"The FPC therefore takes action to support the responsible adoption of innovative technology by the financial sector, in line with its secondary objective (Section 1 and Box A)."
financial-stability-report-december-2025.pdf,1655,"In the UK, the Bank and FCA are developing regimes for systemic and non-systemic stablecoins to ensure appropriate resilience."
financial-stability-report-december-2025.pdf,1656,"Other jurisdictions, including the US, are also in the process of designing and finalising their regimes."
financial-stability-report-december-2025.pdf,1657,"The FCA consulted on their regime earlier this year, aimed at supporting the sustainable, long-term growth of crypto in the UK while delivering appropriate levels of market integrity and consumer protection.[35] In addition, the Bank has recently published a consultation paper on its proposed regulatory regime for sterling-denominated systemic stablecoins, and an accompanying Financial Stability Paper which sets out the role of holding limits for sterling-denominated systemic stablecoins and a potential digital pound."
financial-stability-report-december-2025.pdf,1658,"The FPC welcomes this work, recognising both the transformative potential of technology associated with stablecoins and that there is a risk of reduced lending to businesses and households as the economy adjusts to these new forms of money."
financial-stability-report-december-2025.pdf,1659,The FPC will also continue to monitor the interactions between stablecoins (including systemic stablecoins) and the wider financial system.
financial-stability-report-december-2025.pdf,1660,Uptake of new stablecoin instruments in the UK could have consequences for other systemically important parts of the financial system.
financial-stability-report-december-2025.pdf,1661,For example: Increased demand by stablecoin issuers for the short-dated government debt securities that back the stablecoins they issue could affect the structure and dynamics of that market.
financial-stability-report-december-2025.pdf,1662,"Similarly, asset liquidations by stablecoin issuers could have spillover effects on these markets."
financial-stability-report-december-2025.pdf,1663,The widespread adoption of stablecoins for retail payments could result in bank disintermediation.
financial-stability-report-december-2025.pdf,1664,"This could arise in the transition to steady state – as digital money gains traction, deposits could migrate out of the banking system – with potential consequences for banks’ provision of credit (both the quantity and terms) to the real economy."
financial-stability-report-december-2025.pdf,1665,"It could also happen in stress scenarios – for example, by providing another form of perceived ‘safe haven’ for depositors."
financial-stability-report-december-2025.pdf,1666,"This could amplify an initial stress, with potential implications for credit availability and resilience."
financial-stability-report-december-2025.pdf,1667,The Bank’s proposed regime considers potential policy tools to mitigate these risks.
financial-stability-report-december-2025.pdf,1668,The FPC also supports international efforts to manage the risks posed by stablecoins.
financial-stability-report-december-2025.pdf,1669,"These include the FSB’s recommendations on the regulation, supervision and oversight of global stablecoin arrangements, and guidance by the Committee on Payments and Market Infrastructures and the International Organization of Securities Commissions."
financial-stability-report-december-2025.pdf,1670,"The FPC also supports further international work to understand potential risks from the issuance of multi- jurisdictional stablecoins and how best authorities can mitigate and manage them, including through co-operation in day-to-day supervision and at times of market stress."
financial-stability-report-december-2025.pdf,1671,The FPC are continuing to monitor developments in the unbacked cryptoasset sector and its interconnectedness with the financial sector and the real economy.
financial-stability-report-december-2025.pdf,1672,"Although DLT has promising potential to increase efficiency and reduce costs in financial markets, unbacked cryptoassets establish no claim on future income streams or collateral, meaning they have no intrinsic value."
financial-stability-report-december-2025.pdf,1673,"As set out in the April 2025 FPC Record, they have continued to grow in size and in interconnectedness with the financial system in recent years."
financial-stability-report-december-2025.pdf,1674,"For example, total global assets under management in crypto-based exchange traded funds have increased from $40 billion in 2022 to $190 billion in 2024."
financial-stability-report-december-2025.pdf,1675,"Financial firms’ activity in these markets has in part been limited by regulatory uncertainty: for example, global standards on the regulatory approach to banks’ exposures are yet to be implemented."
financial-stability-report-december-2025.pdf,1676,These standards aim to support bank resilience and financial stability.
financial-stability-report-december-2025.pdf,1677,"The implementation of regulatory frameworks around unbacked cryptoassets will provide clarity, and could in turn accelerate their adoption, including by banks who play a key role in providing vital services to the real economy."
financial-stability-report-december-2025.pdf,1678,The FPC will continue to monitor developments in the unbacked cryptoasset sector and its interconnectedness with the financial sector and the real economy.
financial-stability-report-december-2025.pdf,1679,7.3: Climate-related risks Climate-related risks to financial stability are becoming more proximate.
financial-stability-report-december-2025.pdf,1680,"In the November 2024 Financial Stability Report, the FPC set out a framework to help identify and assess climate-related risks to UK financial stability."
financial-stability-report-december-2025.pdf,1681,"Given the significant uncertainty around the magnitude of future climate-related financial losses and how soon they could crystallise, the FPC committed to further monitoring of climate-related risks and emphasised the importance of scenario analysis, including in the context of stress testing."
financial-stability-report-december-2025.pdf,1682,This was also highlighted in the 2024 and 2025 Remit and recommendations for the Financial Policy Committee.
financial-stability-report-december-2025.pdf,1683,"As set out in a recent speech by Sarah Breeden, there is increasing evidence that climate-related risks could materialise within the time horizons the FPC typically considers."
financial-stability-report-december-2025.pdf,1684,"This section considers risks to asset prices and credit quality which could – in a severe but plausible scenario – impact financial stability within the next five years, as well as risks to insurance coverage which are likely to develop over a longer time horizon."
